Total number of Nodes,MinP,MaxP,VarP,SumMinP,SumMaxP,MinM,MaxM,SumM,VarM,VarX×VarY,mean_distance,median_distance,std_distance,min_distance,max_distance,sum_distance,density,percentile_25,percentile_50,percentile_75,Total Time Window,Average Time Window,Max Time Window,Min Time Window,Standard Deviation of Time Window,Mean Latitude,Mean Longitude,Standard Deviation of Latitude,Standard Deviation of Longitude,Min Latitude,Max Latitude,Min Longitude,Max Longitude,Average Distance from Center,Max Distance from Center,Min Distance from Center,Standard Deviation of Distance from Center,AvgDepotDist,MaxDepotDist,MinDepotDist,StdDevDepotDist,tour_length
237,0,1021,42624.79358715012,6838.0,187343,1399.7078266552628,3816.2032112254037,725691.4473131289,213101.51419067843,3.186218893392895e-07,404.98365646531005,422.0,206.45772832991773,0,1021,22747527,95981.12658227848,218.0,422.0,588.0,18187899,76742.18987341772,86399,3600,23295.33001718408,47.51489801687764,7.596564135021098,0.026042411041616,0.02167487566797733,47.48343,47.55678,7.54506,7.6854,0.03202297388470959,0.08969048106463014,0.0022039812311942333,0.011069622923205936,0.09388777405150982,0.14330497409371382,0.06521369488075326,0.020406530562171243,-1
46,0,4171,342332.2381950822,5730.0,131670,2705.035823117288,3242.7055196173033,135061.88748462877,9347.344560243644,4.681237078384548e-07,432.7741020793951,282.5,585.0916493978376,0,4171,915750,19907.608695652172,160.0,282.5,402.0,3144566,68360.13043478261,86399,3600,30722.440075625145,47.4271997826087,7.516390869565219,0.02052974962141433,0.03332703406011182,47.37986,47.52725,7.44543,7.6854,0.025780123934211672,0.19640298411777454,0.003678335034969273,0.029454151298221133,0.20095246093575314,0.2801175662110465,0.16279031451533105,0.024812364065753895,-1
60,0,1670,87033.26080246914,3944.0,89405,1483.8044570180623,2218.1647819763075,110670.33116659282,47202.78318796481,3.493568611104902e-07,400.15555555555557,360.0,295.014001027865,0,1670,1440560,24009.333333333332,204.0,360.0,467.0,4267753,71129.21666666666,86399,3600,29252.575564721174,47.4251765,7.534303666666667,0.017933552150926596,0.032958566815860686,47.40266,47.52725,7.48857,7.6854,0.029173460648833235,0.18234336113231026,0.0056066052439153035,0.02359636864173248,0.1863370052704608,0.22276604611116127,0.13698738664563387,0.022867174921061807,-1
27,0,4026,793056.0044031228,4517.0,96328,2509.628229808521,3899.875102463515,94496.64096902181,141491.59337694113,1.9521764987113808e-05,664.6995884773662,381.0,890.5369191690611,0,4026,484566,17946.88888888889,154.0,381.0,641.0,2206775,81732.4074074074,86399,14400,16679.735618873,47.259242592592585,7.323743703703703,0.05768187150817768,0.07659848804948931,47.23704,47.52725,7.26851,7.6854,0.05406674183729204,0.45013692036534847,0.017738656001369216,0.0791916289720908,0.46794791897553584,0.5075505118704954,0.39576922985497465,0.03145403513806012,45093
38,0,1469,102330.8581617698,2350.0,43785,1169.4461352101237,2188.321935807627,69064.83313027372,78302.07111318993,1.1454673303670968e-06,580.819944598338,695.0,319.89194763508783,0,1469,838704,22071.157894736843,312.5,695.0,818.0,3117565,82041.18421052632,86399,18000,15136.595234998254,47.43580789473684,7.643530526315791,0.02740193482967905,0.039058011102742256,47.38917,47.52725,7.58415,7.69763,0.04331710505715721,0.10057192173540239,0.012375684541349187,0.020000566821445836,0.11098834357275816,0.13862055872056145,0.07896328767218619,0.02018880989631977,27604
71,0,2820,157683.3950821278,5107.0,182234,2316.3841875270505,2664.9023368200064,176079.14599016673,6214.980236768559,1.0231865111491709e-06,314.6224955365999,246.0,397.0936855228597,0,2820,1586012,22338.197183098593,156.0,246.0,353.0,4965247,69933.05633802817,86399,9000,28865.01695477837,47.360204507042255,7.3499260563380275,0.022674993534712567,0.04460979537727623,47.33435,47.52725,7.28869,7.6854,0.02296035040801174,0.374762542943679,0.0012233465212135339,0.0444635972964742,0.38036714626960844,0.4326629248040553,0.35786761197403844,0.017724168048186724,-1
38,0,1690,120093.02806291773,2507.0,50769,1748.4998156314336,2135.2271726791428,74713.94639248478,12521.779405061101,1.4137843463225155e-06,532.4148199445983,592.0,346.54440994325347,0,1690,768807,20231.763157894737,217.0,592.0,777.0,3185964,83841.15789473684,86399,34200,10883.38722555552,47.41811710526316,7.634412894736843,0.03033352053317086,0.03919843846969677,47.38917,47.52725,7.58415,7.69763,0.046226864689878897,0.12045610659804491,0.024482214509422756,0.01788063274446766,0.1312907968269236,0.15368191988649818,0.10458285184484355,0.013696326136338113,27604
37,0,1931,145235.8677584263,3219.0,63127,1628.9426515878827,2099.4998374773854,69645.81289251441,15972.459124084899,2.158520989913987e-06,469.61869978086196,439.0,381.09823898625706,0,1931,642908,17375.891891891893,177.0,439.0,589.0,2941167,79491.0,86399,5400,20409.53118361946,47.475000270270286,8.004606756756756,0.02380558139034593,0.06171622385385121,47.43973,47.52725,7.6854,8.06029,0.04517896651314417,0.3234547693511341,0.015393365007945754,0.04831623926709586,0.33329927039745494,0.38181137882467614,0.29409252846680844,0.03062549028672778,56664
76,0,3031,183637.32629619242,5645.0,196611,2300.8383254805194,2955.930784479159,211304.34259217803,9388.389315694672,1.289904748002231e-06,380.1871537396122,271.0,428.52925955667536,0,3031,2195961,28894.223684210527,166.0,271.0,396.25,5397242,71016.34210526316,86399,9000,28196.41712987505,47.362586710526315,7.345372236842105,0.02369243952182144,0.04793680004906356,47.33435,47.52725,7.24366,7.6854,0.026800723978795377,0.37780005110965276,0.001348048309648247,0.04627082972728595,0.3833865389392471,0.46103178686507085,0.34264385723371715,0.02341233641022079,-1
125,0,1218,43078.52484490854,4460.0,102366,1289.605040312731,2269.509374292162,237134.15257324398,43832.702167644595,1.9627780110415297e-07,359.391616,311.0,207.5536673848683,0,1218,5615494,44923.952,200.0,311.0,516.0,9189798,73518.384,86399,1800,27462.784455414276,47.473658480000005,7.73622192,0.022079687065028615,0.020065162354528834,47.41342,47.52725,7.6854,7.77415,0.0245491963537215,0.07385742053711743,0.0006380291504348962,0.016954653626353455,0.07676396095127909,0.13517179587473302,0.040956026418590676,0.02243893672456015,-1
11,0,2552,793592.4132231404,2760.0,27152,2193.9977003385643,2406.9939947804382,25022.186614062237,2338.735959046047,5.593060646888904e-07,490.1818181818182,116.0,890.8380398384099,0,2552,59312,5392.0,60.0,116.0,168.0,874790,79526.36363636363,86399,10800,21733.184439188117,47.52242272727272,8.171360000000002,0.0048626986351759105,0.1537968388964659,47.51497,47.52779,7.6854,8.23001,0.08856403622064664,0.4859839752111027,0.04173862096626229,0.1258313354489653,0.5346036874367578,0.5447459600584483,0.527370151696132,0.0064952905263609435,41089
113,0,1260,43125.98505298102,3986.0,93630,1278.2720810822461,2127.3865682145006,199731.86823725485,33071.10380263639,1.1387121617202411e-07,321.92928185449136,275.0,207.66796828827748,0,1260,4110715,36378.008849557526,180.0,275.0,388.0,8153010,72150.53097345133,86399,1800,28544.82851634954,47.47661300884956,7.738335840707965,0.021839143832490214,0.015451525784593955,47.40523,47.52725,7.6854,7.76847,0.020847357508554615,0.07325508927186479,0.0014812470167301947,0.016765605784423026,0.07499327316700834,0.1396204139801908,0.040956026418590676,0.02263445517234075,-1
137,0,986,27541.409199958212,4709.0,98616,1235.31488937534,2258.229708434993,229912.39937996172,74314.65913735284,6.914117988476677e-08,331.23895785603924,328.0,165.95604598796095,0,986,6217024,45379.73722627737,202.0,328.0,442.0,9819733,71676.88321167883,86399,1800,28787.413700487283,47.478152627737224,7.7404403649635025,0.01795335152697664,0.014646129127074775,47.4409,47.52725,7.6854,7.76869,0.020169543612400465,0.07375631321063615,0.0010986377239197867,0.01140269441516425,0.07582694416622146,0.09944004072807153,0.040956026418590676,0.016463518878239724,-1
38,0,1190,69743.14465962892,2123.0,33708,1083.0005345773088,1614.9472942352932,52302.62695425303,31709.091886596147,2.238340883153818e-07,372.18628808864264,309.0,264.08927403366636,0,1190,537437,14143.078947368422,154.0,309.0,567.0,3027507,79671.23684210527,86399,1800,20329.021253570387,47.473461052631585,7.781251315789475,0.012905661301491253,0.03665918877925299,47.45438,47.52725,7.6854,7.8543,0.03160960229359679,0.1099123541626512,0.0035936797879471383,0.022611617775434766,0.11412434644098639,0.17467659402450098,0.0853251779957139,0.030563712023595136,60527
147,0,1021,31512.9766292512,5295.0,109466,1386.6495174894562,2623.853918905375,298971.1235369727,136884.00782267598,9.90535253565243e-08,364.77685223749364,373.0,177.5189472401501,0,1021,7882463,53622.19727891157,219.0,373.0,511.0,11451472,77901.1700680272,86399,5400,22503.008706887027,47.517494081632655,7.58918380952381,0.012130739374087773,0.02594464283064961,47.49463,47.53929,7.54506,7.6854,0.02618273332865262,0.0967095303108268,0.005390566515929005,0.01160791991756855,0.09797312448925494,0.14330497409371382,0.06153245810139543,0.02537632023162232,-1
35,0,1746,110280.15340274887,2928.0,53603,1240.032107879239,1571.1283297590394,50663.162703643466,5914.082338081878,1.3870010908202912e-07,273.60816326530613,171.0,332.0845576095776,0,1746,335170,9576.285714285714,109.0,171.0,323.0,2671171,76319.17142857143,86399,12600,22732.224682137552,47.51148657142858,8.006444285714284,0.006460737659280289,0.057644290029986785,47.50107,47.52725,7.6854,8.05555,0.026643542991080824,0.3214310487027066,0.006951231451613452,0.05152404216524266,0.33093655675455624,0.37020446377643873,0.2780450123631066,0.01735629807448836,33072
41,0,1690,111447.65923657379,2441.0,51456,1210.2995093938625,2448.793610401143,79996.1542803408,122161.18878995416,6.305261083199353e-07,594.4265318262939,675.0,333.8377738312035,0,1690,999231,24371.48780487805,290.0,675.0,834.0,3331763,81262.51219512195,86399,18000,15904.635785498627,47.432458292682924,7.626966585365853,0.028864927989114948,0.027509396231527865,47.3909,47.52725,7.58415,7.6854,0.03764942233268189,0.11135498067842664,0.024118053453369113,0.013132857528175109,0.11710383504924311,0.15368191988649818,0.07896328767218619,0.025026417127907014,27844
3,0,1732,707040.4444444444,1725.0,5136,1377.247375504246,1403.424739699283,4162.81417254303,129.12943054392983,2.09924649283747e-05,762.3333333333334,27.0,840.856970265719,0,1732,6861,2287.0,0.0,27.0,1699.0,259197,86399.0,86399,86399,0.0,47.44511,7.57385,0.058081779127938916,0.07888452361944408,47.40397,47.52725,7.51681,7.6854,0.09235603337681235,0.13852935465091967,0.06829231069454263,0.03265921358873226,0.20779559688478896,0.20877271780575055,0.20681847596382738,0.0009771209209615828,2344
8,0,1584,345909.99609375,1849.0,12057,1237.5087878475854,1429.7793098936634,10658.419312359565,2986.183780010193,1.562886693667764e-07,403.1875,128.5,588.141136202655,0,1584,25804,3225.5,59.75,128.5,190.25,620993,77624.125,86399,16200,23216.1370356779,47.52060625,7.9753912499999995,0.003606032922410241,0.10963117262411057,47.51432,47.52725,7.6854,8.02,0.07260047170981689,0.29006734475053375,0.03767251140586447,0.08222632785116406,0.33151725969935786,0.3346507864924271,0.3277019909918154,0.0024681239260897717,28754
6,0,4513,2702744.166666666,4671.0,25026,3298.5547845483284,3723.816859084238,20719.07446448138,29918.25931321304,0.0006027101504739228,1491.3333333333333,849.5,1644.0024837775234,0,4513,53688,8948.0,94.75,849.5,3878.25,446395,74399.16666666667,86399,14400,26832.44305200123,47.29663333333334,7.173741666666667,0.10506346743225763,0.23366976565348685,47.20794,47.52725,7.0144,7.6854,0.1905303331163947,0.5612292731263097,0.05924428282309533,0.17128363533040797,0.6741922514297871,0.7206317340361859,0.6172752737636599,0.046974827429543925,30496
11,0,3557,992668.3588552695,3781.0,32764,2457.701661012877,2899.7928139155674,28757.245545611037,21146.153962266737,1.9008047773171674e-05,769.6528925619834,433.0,996.3274355628623,0,3557,93128,8466.181818181818,82.0,433.0,860.0,851391,77399.18181818182,86399,32400,19187.680710754263,47.35873909090908,7.468622727272727,0.05452995648007706,0.07995278687403956,47.31368,47.52725,7.40345,7.6854,0.07167617263522949,0.27456932176359816,0.03205693584135763,0.06502684491046348,0.30405714640532966,0.33254784828652795,0.2585305030359121,0.02790978555719682,29984
180,-26,855,16025.886146589697,4675.0,106592,1094.1962956130553,1870.5991508961326,266049.6953081073,39395.62921182833,2.11076426859529e-08,248.00512345679013,231.0,126.59338903193049,-26,855,8035366,44640.92222222222,156.0,231.0,324.0,13819346,76774.14444444445,86399,3600,23755.99725709564,47.54291394444444,7.599114666666667,0.009378823990317618,0.015490715620798264,47.51885,47.55678,7.56011,7.6854,0.014992014448821065,0.08769559797391689,0.000855063742119461,0.010156973597097758,0.08882794071326378,0.12529051719902795,0.06521369488075326,0.013146681359326673,-1
12,0,1511,216164.35108024697,1949.0,17047,1183.353391848775,1420.6868057386891,15329.18513726742,3902.1599123584183,6.328324771501723e-07,430.69444444444446,298.5,464.93478153419215,0,1511,62020,5168.333333333333,70.0,298.5,550.75,922490,76874.16666666667,86399,17100,21868.15035934427,47.516586666666676,7.92164,0.010818160143429751,0.0735344711682896,47.50692,47.5384,7.6854,7.96824,0.04263335432750796,0.2364805367842729,0.006625658038606238,0.060883069384468996,0.2582201806543472,0.28310256392339544,0.23820816652667565,0.018864264270650313,27257
55,0,1767,91422.18308760332,3390.0,85995,1462.2600813311374,1917.1899701954896,95493.13752539933,8181.920514105521,4.983014111626082e-07,348.26545454545453,277.0,302.3610144969145,0,1767,1053503,19154.6,146.0,277.0,455.0,4298353,78151.87272727273,86399,10800,20562.075352502325,47.49963018181819,8.003639090909092,0.013097804186671683,0.05389488693146477,47.4696,47.52725,7.6854,8.05965,0.032725235578281726,0.31943539775522944,0.0009852304508698219,0.04478024417322589,0.3255502408668902,0.37862471472422476,0.24670050668776583,0.03284513382457888,-1
187,-2,1026,57687.35852122082,5152.0,155325,1547.6318877217054,3751.453267065079,560880.8916746974,188986.54282925322,5.001138205379378e-07,394.1467299608224,365.0,240.18192796549206,-2,1026,13782917,73705.4385026738,176.0,365.0,591.0,14190143,75883.11764705883,86399,3600,24522.096317491716,47.5389620855615,7.645898395721926,0.016991994762968986,0.04161884874294725,47.49856,47.55787,7.59459,7.72124,0.0420235490545367,0.08433482861874567,0.014008139668659393,0.01596489215666786,0.05395773334916737,0.09440936659039546,0.0,0.028756922439026,-1
27,0,1503,123913.04509813886,2590.0,37396,1122.4672889731864,1727.630586799286,41609.898847172524,23826.63090270252,7.336640435044432e-07,441.81069958847735,346.0,352.01284791629246,0,1503,322080,11928.888888888889,176.0,346.0,635.0,2142876,79365.77777777778,86399,13500,20355.582001438426,47.3999137037037,7.706768888888889,0.02531982814700188,0.03382889903435436,47.38856,47.52725,7.65388,7.75749,0.03468521436725986,0.1291168531478544,0.008623943636229557,0.02413346248608933,0.13811504880028272,0.15491038344798086,0.12187623271171491,0.009526506073737616,46967
275,0,991,17158.08836700881,7080.0,188210,1168.7580976870674,2937.588341727708,541500.0917031101,153082.20899865485,2.281296783772351e-08,270.88568595041323,264.0,130.98888642556213,0,991,20485730,74493.56363636363,166.0,264.0,371.0,20010377,72765.00727272728,86399,2700,28684.16718096242,47.55886818181818,7.587005454545455,0.008066970252693996,0.01872321561525173,47.52725,47.58526,7.5241,7.6854,0.017301709539806653,0.10334987177879601,0.0001999690058613266,0.010783582847700453,0.10384607159372994,0.17141426457561648,0.06521369488075326,0.018796904154423522,-1
43,0,1470,116769.69085945628,2428.0,54393,1698.5314587251746,2511.3911738132265,90423.22126089665,46627.439049716784,1.3497454026803753e-06,666.5316387236344,756.0,341.71580422839133,0,1470,1232417,28660.86046511628,440.0,756.0,895.0,3625159,84306.02325581395,86399,41400,9476.355251884781,47.43096813953488,7.649021860465116,0.026958835826066625,0.04309479255520179,47.38917,47.52725,7.57653,7.69763,0.04802456458564244,0.10292504889794359,0.017151422001981532,0.016660767414262385,0.11337750878808601,0.149895870523509,0.07878713664044423,0.025234823181624465,584
200,0,1151,68322.53389677749,6009.0,199070,1350.2598361056291,3715.6781998714573,626292.2970814423,94145.69021125656,4.770719573587298e-07,426.92415,383.0,261.3857951319801,0,1151,17076966,85384.83,211.0,383.0,579.0,15260230,76301.15,86399,3600,24495.387923596965,47.5249697,7.622114899999999,0.023896593709355353,0.028903866644274395,47.46722,47.55678,7.59459,7.72124,0.03059147556115425,0.10171004379165369,0.001995468391129396,0.02169429235746817,0.07266943405561167,0.09440936659039546,0.029164594974043494,0.012769386100112315,-1
68,0,971,70712.59845353264,2408.0,54122,1265.0653784546894,2546.001016588679,143283.0506379338,160651.45802060977,3.9231704813401543e-07,446.12543252595157,484.0,265.91840563137526,0,971,2062884,30336.529411764706,156.0,484.0,679.0,5474939,80513.80882352941,86399,12600,18250.973904116618,47.495322794117655,7.8005191176470605,0.027310267130189376,0.02293467774657193,47.46068,47.53261,7.6854,7.82246,0.03351062610230604,0.11946446217721673,0.014810117062644393,0.012201970016880403,0.12384070627183418,0.1512492155351572,0.07890727279535202,0.02095427103411352,31831
20,0,3192,781898.0659750002,2671.0,47667,2665.825153681314,3854.2439985034684,68268.39838562903,85684.35965261052,3.7545469889662024e-06,995.905,635.5,884.2500019649422,0,3192,398362,19918.1,110.75,635.5,1948.0,1673981,83699.05,86399,32400,11768.809202612641,47.387229,7.5813845,0.03658439570363348,0.05296425723778243,47.34072,47.52725,7.49708,7.6854,0.054793135678445,0.17442793549558241,0.02723262384071667,0.033783765868735556,0.18586765046432244,0.26277807233481215,0.14484576659330126,0.04291105759014272,30026
28,0,1190,52903.764015969915,1939.0,21970,630.2498087493334,1097.2822758329523,26560.508998822923,8792.804494192213,1.991697117413841e-07,258.37117346938777,147.5,230.00818249786226,0,1190,202563,7234.392857142857,90.0,147.5,446.25,2162976,77249.14285714286,86399,14400,22800.00846133033,47.520496071428575,7.8138564285714285,0.015187333147651683,0.029385299922420675,47.4827,47.53261,7.6854,7.86588,0.019890689775447497,0.12863385865500018,0.0021697233965047727,0.026429366241461118,0.134121333205777,0.1817870402421473,0.11855106283791852,0.01748291264808685,29342
13,0,4594,1929052.8998284375,4969.0,55260,3718.9645374444253,4060.513230160406,50333.56585354547,9096.168442610204,4.96859461417661e-05,822.4674556213017,375.0,1388.9034883059505,0,4594,138997,10692.076923076924,96.0,375.0,483.0,980089,75391.46153846153,86399,11700,25844.515953368234,47.40233692307693,7.032300769230771,0.03678063900909294,0.19164500834220852,47.3681,47.52725,6.90044,7.6854,0.1025185253162125,0.6649375023396917,0.028397874014103815,0.16604389960306123,0.7203727920006826,0.8009312855045688,0.6932316005491961,0.03611217816482536,27813
11,0,1791,278429.4377433235,1824.0,17710,1219.8503634015565,1639.4029400974,15936.243938109637,31249.563182345402,1.2585669569848735e-06,512.0165289256198,499.0,527.6641334630614,0,1791,61954,5632.181818181818,57.0,499.0,555.0,950389,86399.0,86399,86399,0.0,47.41575545454546,7.597712727272727,0.03941190737550363,0.028464968610847314,47.38467,47.52725,7.57653,7.6854,0.032720407306872736,0.14184530822153305,0.006032246747804268,0.03595730560907129,0.1566148682103232,0.1728146281424144,0.13698738664563387,0.014275567780779767,984
11,0,1989,380776.12840652955,2544.0,19684,1481.0820368905968,1694.9798336156202,17683.64484374318,2813.7937219443565,1.381076110625911e-06,449.26446280991735,142.0,617.0706024488037,0,1989,54361,4941.909090909091,63.0,142.0,594.0,950389,86399.0,86399,86399,0.0,47.39918545454546,7.600100000000001,0.04126491055334152,0.028479207407255014,47.36349,47.52725,7.56804,7.6854,0.028815092750935356,0.1538720825961559,0.0053413083796636,0.041031067830068935,0.16931478035209832,0.20147135578042122,0.15820576000892142,0.01191757711623526,1118
33,0,1190,47539.84717363129,2144.0,28507,589.0887930190202,1082.4180282491548,31358.297010492555,5708.4027564127755,1.0201309322304596e-07,228.83011937557393,142.0,218.0363436990065,0,1190,249196,7551.393939393939,92.0,142.0,368.0,2707170,82035.45454545454,86399,12600,15053.293758350917,47.46980454545455,7.811437272727274,0.012486080028990508,0.025580076796710843,47.46068,47.52725,7.6854,7.8543,0.014510552530082979,0.1385112788348406,0.0021265018028110596,0.024488495027005695,0.14317889569254671,0.17467659402450098,0.12309798779834036,0.010967394580670968,30807
108,0,1260,68200.00544177882,4204.0,97419,1029.699394285824,2851.6076606012966,254570.62843823715,106182.06520584704,3.045656186493255e-07,421.57321673525377,338.0,261.1513075628357,0,1260,4917230,45529.90740740741,188.0,338.0,670.0,7929812,73424.18518518518,86399,3600,27487.192121176136,47.46718657407408,7.7334819444444465,0.031109444771704842,0.017739777883820425,47.40523,47.52725,7.6854,7.77415,0.03129090286762536,0.0769382123233831,0.004939275959014393,0.017417711419697845,0.08019096496609406,0.1396204139801908,0.040956026418590676,0.028960373013769254,-1
6,0,3178,1162655.0432098766,2133.0,15227,2263.853830676059,2747.508750365198,14772.006077104794,40437.790499416325,1.8184395864277926e-05,1297.111111111111,1836.0,1078.264829812174,0,3178,46696,7782.666666666667,43.5,1836.0,1896.5,464395,77399.16666666667,86399,32400,20124.239119501857,47.39276666666667,7.5333733333333335,0.06266552525556332,0.06804884438564843,47.34072,47.52725,7.49708,7.6854,0.06957187025296944,0.202972595002928,0.030226805800296925,0.06097022344785876,0.24396261695460458,0.26277807233481215,0.23094330776188352,0.013741420911285884,30610
58,0,2950,193792.3022867679,4568.0,149083,2369.423445802215,2717.069646791786,143981.82175006336,6718.638089470226,1.4318502646442577e-06,304.0056480380499,200.0,440.2184710876724,0,2950,1022675,17632.327586206895,131.0,200.0,309.0,4036457,69594.08620689655,86399,9000,29139.617307077202,47.362436724137936,7.345082413793104,0.024331900402553255,0.04917821620744301,47.33223,47.52725,7.27444,7.6854,0.021869226926289766,0.3781262690981322,0.001352582206980224,0.050321717381188645,0.3847884474515906,0.45359907583680054,0.36007329934334226,0.02211544092015958,-1
70,0,3031,199064.37649525199,5616.0,179471,2154.023825972485,2908.57612194401,193690.8258339439,9602.014849959936,1.134683584351927e-06,362.9708163265306,231.0,446.1663103543924,0,3031,1778557,25407.957142857143,152.0,231.0,341.0,5019246,71703.5142857143,86399,9000,27626.897243055857,47.366625428571425,7.350851285714285,0.02233589127619596,0.047690744143055276,47.34414,47.52725,7.24366,7.6854,0.02340834806099101,0.3711106239072645,0.0011567638268126903,0.047173598093381716,0.37693765237198573,0.46103178686507085,0.3468070836935133,0.021226873170253704,-1
12,0,1005,81390.71407214507,1415.0,10540,680.7653168799559,933.7315817014367,9764.435343142319,11136.315483285858,6.397712831106914e-07,336.03472222222223,330.5,285.29057830945817,0,1005,48389,4032.4166666666665,74.25,330.5,362.0,989930,82494.16666666667,86399,39600,12933.088061462953,47.465987500000004,7.7938866666666655,0.01975205859524554,0.040494869702497195,47.44935,47.52725,7.6854,7.8325,0.03294655203530896,0.1245891277387158,0.00512544313802306,0.03073276752843645,0.13639489023349943,0.16415982121091707,0.11076990791726783,0.023335345021722992,30204
25,0,1989,164934.00162816,3082.0,39573,1424.8154266430442,1782.9300827570332,40440.91078870722,17581.149727719334,7.447869528187184e-07,482.6928,483.0,406.1206737266154,0,1989,301683,12067.32,156.0,483.0,587.0,2091576,83663.04,86399,18000,13403.41191333013,47.4103712,7.6168404,0.03021465185237171,0.028562645883041003,47.36349,47.52725,7.56804,7.6854,0.032824231586916774,0.13550303554385934,0.012061904891017487,0.025520966814140934,0.1426681723290241,0.20147135578042122,0.09242641235058216,0.023930965559910592,26584
42,0,1690,112410.43021779762,2555.0,52764,1215.6540175873195,2419.4036356881325,82591.15338920795,104657.77712036508,1.002182753201617e-06,595.0073696145125,626.5,335.2766472896638,0,1690,1049593,24990.309523809523,344.75,626.5,850.0,3418162,81384.80952380953,86399,18000,15733.653911037012,47.42984642857143,7.6520109523809525,0.027994698037258736,0.03576001356992952,47.3909,47.52725,7.60545,7.71025,0.04194758182255006,0.10296739400386855,0.005763982530725263,0.017403507346489357,0.11134675423063602,0.15368191988649818,0.08072648202417833,0.023990893452394232,27565
65,0,1190,86089.24595883898,3073.0,56224,857.6359457162552,2578.3025513220605,148094.7023493497,194003.06699586124,4.19805100484152e-07,453.8660355029586,468.0,293.4096896130715,0,1190,1917584,29501.292307692307,153.0,468.0,748.0,5215742,80242.18461538461,86399,12600,18622.55257550521,47.496400923076926,7.816911384615385,0.029111614902386215,0.0222565352806367,47.46068,47.53261,7.6854,7.86588,0.033751759767234414,0.13508112314628457,0.005450578205037475,0.01427088636132869,0.1403214638924136,0.1817870402421473,0.11855106283791852,0.014343148870724954,31519
31,0,1930,146388.12905607995,2804.0,49770,1320.3262548911307,1895.1016825217516,53667.14468782073,21818.685802825905,2.2356286841997267e-06,472.8355879292404,473.0,382.607016475234,0,1930,454395,14657.90322580645,124.0,473.0,599.0,2629770,84831.29032258065,86399,37800,8586.699539417279,47.483004516129036,7.966467096774193,0.02484761166412282,0.06017487345061133,47.43973,47.52725,7.6854,8.00962,0.048272604930631416,0.28452833906669067,0.03056432713704431,0.04368266032900606,0.29506785226233084,0.3254579819270073,0.22248196196546066,0.031138143671318997,25461
69,0,2985,168054.71524504593,4952.0,176560,2358.8494124730896,2690.6202048889254,173248.28977972892,4654.899474706411,9.407613697181914e-07,314.36798991808445,225.0,409.9447709692684,0,2985,1496706,21691.391304347828,150.0,225.0,323.0,4932847,71490.53623188406,86399,9000,27769.260054218805,47.36208507246378,7.358234492753622,0.02253649790979575,0.04303812164346592,47.32489,47.52725,7.32974,7.6854,0.02189832044496589,0.36649245888534415,0.0015722446250871888,0.04336631428108212,0.3721484327788711,0.39732407591285107,0.33731250554937997,0.013870631085168018,-1
44,0,1746,88057.54467655045,3513.0,65627,1262.8427887472412,1722.1047969906426,66477.53326409213,7991.476818969599,5.234732251937213e-07,328.7778925619835,302.0,296.74491516545055,0,1746,636514,14466.227272727272,136.0,302.0,381.0,3347964,76090.09090909091,86399,12600,22443.47147210093,47.512148409090905,8.009343181818183,0.01286117111576588,0.056255724224809824,47.4829,47.53767,7.6854,8.06714,0.03288043442107579,0.32429499393989175,0.00436672947310545,0.04742355177344059,0.33205568215747905,0.3828001678421795,0.2780450123631066,0.027560436767920173,51072
130,0,979,36224.129590126395,3744.0,98652,1288.591828314924,2477.3300267704467,250028.92334356246,92334.72743544148,2.904723352324378e-07,366.1918343195266,379.0,190.32637649607685,0,979,6188642,47604.93846153846,221.0,379.0,468.0,10306085,79277.57692307692,86399,14400,19380.311292199214,47.54547092307692,7.810987692307692,0.01769848617803486,0.030452031270848095,47.49819,47.57462,7.6854,7.85814,0.03169029588041379,0.1269026024041531,0.011174258813172654,0.015371654710102956,0.12906434787042392,0.17439515044862908,0.07890727279535202,0.028665018714968828,-1
332,0,991,15764.845644529381,7992.0,226653,1189.0015250225813,2789.3120016898592,692926.6293603835,114002.6083997839,2.7395669048983296e-08,276.79941754971696,279.0,125.5581365126505,0,991,30509939,91897.40662650602,177.0,279.0,371.0,25364417,76398.84638554217,86399,3600,24594.29664032754,47.558127018072284,7.585669457831325,0.008312289266808107,0.019912248675034522,47.52725,47.58526,7.5241,7.6854,0.01913303733951834,0.10440101190263328,0.0016762974202851556,0.009975905087564952,0.1050293624876625,0.17141426457561648,0.06521369488075326,0.019191975980109043,-1
95,0,1002,25215.290250578186,3218.0,64311,1011.4201740231666,1549.3671441489978,119491.88552032539,17844.690171463488,4.7056215126474884e-08,284.1243213296399,260.0,158.7932311233013,0,1002,2564222,26991.81052631579,168.0,260.0,384.0,6806625,71648.68421052632,86399,3600,28857.35606493033,47.48416168421053,7.7331551578947355,0.011119599354068994,0.019508296904982896,47.45778,47.52725,7.6854,7.78577,0.017277773878786228,0.06432074364561345,0.001100017209637321,0.014342163983217771,0.06685536626753531,0.1057403886885246,0.040956026418590676,0.014869887541243893,-1
